@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.15,21.29,176.37,178.21,167.22,1644861000.0,17.0,50.0,0.0,-0.3
1.0,3349.8515,5939.23193,27.95,272.35,278.75,118.56,97.35,104.03,134.24,33.31,-0.3,-0.3,-0.3,-0.3,1644128400.0,6.0,20.0,6.0,342.04
3.0,3314.7797,6892.18395,124.01,132.82,210.14,131.94,-2.93,145.65,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644907800.0,6.0,50.0,1.0,105.95
9.0,3359.9419,10696.54549,48.2,175.71,282.73,351.97,311.74,298.37,374.56,400.94,287.38,473.44,271.3,483.35,1644112200.0,1.0,50.0,6.0,28.28
5.0,3355.342,7841.20175,759.83,74.18,216.1,-0.3,141.3,196.62,112.28,117.94,59.09,65.81,101.05,-0.3,1644130200.0,6.0,50.0,6.0,1430.64
1.0,3349.8515,5939.23193,1297.87,1398.62,1429.89,1353.38,1391.91,1461.87,1450.19,1449.99,1350.36,1456.82,1400.89,1396.94,1644156000.0,14.0,0.0,6.0,1201.52
2.0,3351.0017,6416.64673,245.39,101.31,56.88,201.53,390.6,505.88,654.83,642.57,599.04,564.27,554.04,682.68,1644034200.0,4.0,10.0,5.0,235.89
7.0,3360.5473,8816.23834,175.24,167.99,118.67,48.31,-0.3,-0.3,-0.3,-0.3,-0.33,65.48,126.7,142.42,1644552000.0,4.0,0.0,4.0,206.4
5.0,3355.342,7841.20175,173.15,39.41,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643998200.0,18.0,10.0,4.0,35.11
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,1644330000.0,14.0,20.0,1.0,-0.3
6.0,3329.4284,8340.79769,255.11,211.32,200.15,143.96,126.97,121.7,130.56,127.34,139.46,109.44,63.44,53.0,1644048000.0,8.0,0.0,5.0,217.61
5.0,3355.342,7841.20175,376.29,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644007200.0,20.0,40.0,4.0,310.92
8.0,3360.2992,9265.21442,515.15,350.35,402.44,743.19,669.48,735.65,740.62,621.79,653.1,687.2,363.27,388.95,1644621000.0,23.0,10.0,4.0,399.41
9.0,3359.9419,10696.54549,231.41,32.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644376200.0,3.0,10.0,2.0,19.94
6.0,3329.4284,8340.79769,135.05,177.9,181.4,151.72,197.53,286.58,299.91,261.88,328.18,371.28,195.81,242.84,1644442200.0,21.0,30.0,2.0,132.83
10.0,3361.2616,11171.77916,-1.81,16.59,96.96,79.21,71.49,90.44,188.56,129.88,136.99,167.71,200.81,101.25,1644097200.0,21.0,40.0,5.0,-2.06
10.0,3361.2616,11171.77916,1136.05,1204.33,1299.33,1402.36,1425.6,1286.79,1189.64,1142.64,1084.45,976.64,908.26,959.74,1644732600.0,6.0,10.0,6.0,1133.42
5.0,3355.342,7841.20175,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.3,14.42,159.43,190.61,109.3,1644861600.0,18.0,0.0,0.0,0.0
1.0,3349.8515,5939.23193,290.88,215.98,407.84,283.37,156.55,232.55,215.66,410.31,266.63,165.05,-0.31,-0.3,1644787200.0,21.0,20.0,6.0,494.57
10.0,3361.2616,11171.77916,997.4,912.42,787.03,944.16,1075.49,1036.18,722.17,944.18,1117.41,1327.99,901.81,535.73,1644019200.0,0.0,0.0,5.0,972.78
3.0,3314.7797,6892.18395,-0.3,-0.3,31.0,53.42,61.47,155.56,310.02,-0.33,-0.3,-0.3,-0.3,-0.3,1645121400.0,18.0,10.0,3.0,181.85
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644412200.0,13.0,10.0,2.0,-0.3
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,23.96,-0.3,-0.3,1644419400.0,15.0,10.0,2.0,-0.3
7.0,3360.5473,8816.23834,545.25,239.66,459.09,163.42,723.35,329.21,238.53,162.23,13.87,255.68,479.11,85.14,1645021200.0,14.0,20.0,2.0,321.47
1.0,3349.8515,5939.23193,66.49,111.79,117.82,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644925800.0,11.0,50.0,1.0,4.29
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644232800.0,11.0,20.0,0.0,-0.3
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,41.04,229.08,209.5,134.53,235.43,157.79,367.49,361.27,1644072000.0,14.0,40.0,5.0,-0.3
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,32.82,102.63,27.65,-1.89,67.89,-0.3,-0.3,1644950400.0,18.0,40.0,1.0,-0.3
8.0,3360.2992,9265.21442,504.32,704.63,945.64,1118.44,1314.32,1206.52,1324.27,1235.88,1351.9,1030.92,1088.82,1114.41,1644832800.0,10.0,0.0,0.0,507.98
9.0,3359.9419,10696.54549,83.67,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.98,-0.3,-0.3,-0.3,1644083400.0,17.0,50.0,5.0,86.11
7.0,3360.5473,8816.23834,145.26,145.26,338.49,343.31,756.42,130.45,220.41,154.69,-0.32,8.35,281.83,622.01,1645038000.0,19.0,0.0,2.0,316.71
3.0,3314.7797,6892.18395,560.33,505.19,528.15,689.85,736.02,826.9,855.29,837.41,1130.04,1119.43,1103.56,1317.3,1644028800.0,2.0,40.0,5.0,662.47
10.0,3361.2616,11171.77916,1322.87,1197.62,1349.98,1438.38,1372.84,1452.68,1459.61,1423.3,1125.02,891.57,817.85,948.8,1644744600.0,9.0,30.0,6.0,1378.69
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,13.82,7.68,38.59,55.02,54.26,1644495000.0,12.0,10.0,3.0,-0.3
3.0,3314.7797,6892.18395,1390.44,1338.38,1468.81,1505.05,1486.64,1519.33,1519.42,1515.12,1519.15,1507.11,1449.52,1513.54,1644183000.0,21.0,30.0,6.0,1314.94
4.0,3352.094,7366.14203,-0.31,5.01,14.08,10.27,16.14,36.59,54.65,78.98,104.89,116.99,127.35,111.44,1644975000.0,1.0,30.0,2.0,-0.3
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643860200.0,3.0,50.0,3.0,-0.3
5.0,3355.342,7841.20175,577.64,495.86,371.24,246.32,242.39,209.95,208.67,253.27,266.79,206.68,126.06,184.52,1645139400.0,23.0,10.0,3.0,675.82
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644344400.0,18.0,20.0,1.0,-0.3
4.0,3352.094,7366.14203,479.11,396.02,302.76,610.6,728.69,793.53,657.59,737.6,728.77,704.65,831.04,829.73,1644715200.0,1.0,20.0,6.0,673.55
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643879400.0,9.0,10.0,3.0,-0.3
1.0,3349.8515,5939.23193,1035.84,1281.54,1156.86,1156.38,1229.95,1350.69,1446.86,1439.9,1362.1,1237.65,1280.58,1373.78,1644831000.0,9.0,30.0,0.0,806.2
8.0,3360.2992,9265.21442,107.13,279.43,270.62,288.0,287.88,303.09,314.26,258.5,-0.3,-0.3,-0.3,-0.3,1644207000.0,4.0,10.0,0.0,142.15
7.0,3360.5473,8816.23834,1014.79,849.22,747.91,685.1,538.81,674.86,616.77,579.32,693.86,684.88,700.01,731.31,1644658800.0,9.0,40.0,5.0,1003.1
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-1.58,28.42,29.01,-0.3,-0.3,-1.45,15.97,-0.3,1644201000.0,2.0,30.0,0.0,-0.3
9.0,3359.9419,10696.54549,926.69,950.55,760.81,542.16,460.14,752.05,916.43,1034.82,1214.73,1220.84,1335.97,1394.62,1644138600.0,9.0,10.0,6.0,927.6
7.0,3360.5473,8816.23834,479.11,85.14,191.77,105.06,54.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1645015200.0,12.0,40.0,2.0,255.68
1.0,3349.8515,5939.23193,-0.3,-0.3,-1.92,86.48,33.83,12.1,53.58,154.09,249.41,273.46,259.52,303.63,1644115800.0,2.0,50.0,6.0,-0.3
2.0,3351.0017,6416.64673,1452.21,1447.1,1279.8,1187.4,1191.96,1273.56,1401.22,1401.86,1392.42,1380.16,1443.83,1468.89,1644827400.0,8.0,30.0,0.0,1376.9
4.0,3352.094,7366.14203,1140.19,1204.58,1125.6,1098.75,1178.33,1074.5,833.54,939.76,912.79,904.75,948.38,865.41,1644706800.0,23.0,0.0,5.0,1049.36
2.0,3351.0017,6416.64673,173.45,111.49,157.65,411.65,22.93,-0.3,-0.3,39.21,194.86,191.16,295.74,143.82,1644885000.0,0.0,30.0,1.0,64.49
10.0,3361.2616,11171.77916,369.16,535.53,231.63,682.98,284.29,138.69,184.99,36.04,402.8,319.86,88.14,261.74,1645020600.0,14.0,10.0,2.0,334.46
7.0,3360.5473,8816.23834,565.25,506.93,541.05,641.18,618.87,518.97,435.77,471.89,399.12,288.03,284.28,356.46,1644576000.0,10.0,40.0,4.0,318.29
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644399000.0,9.0,30.0,2.0,-0.3
1.0,3349.8515,5939.23193,534.28,69.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,1644501000.0,13.0,50.0,3.0,574.76
5.0,3355.342,7841.20175,372.5,485.95,555.92,618.54,673.86,712.58,622.83,641.69,721.1,833.43,847.56,882.75,1644032400.0,3.0,40.0,5.0,59.32
10.0,3361.2616,11171.77916,309.09,239.38,126.16,40.11,-3.15,37.93,104.73,172.44,80.52,243.24,202.26,211.6,1644289800.0,3.0,10.0,1.0,376.73
2.0,3351.0017,6416.64673,291.98,390.99,433.96,407.42,455.29,418.22,332.64,353.14,391.68,561.35,272.5,293.15,1644453600.0,0.0,40.0,3.0,423.94
2.0,3351.0017,6416.64673,441.11,484.56,494.42,416.82,389.46,333.3,424.36,482.16,443.96,337.67,450.99,317.69,1644616800.0,22.0,0.0,4.0,548.73
5.0,3355.342,7841.20175,435.63,313.96,964.2,271.27,288.99,346.95,297.92,310.82,548.33,40.3,600.65,779.07,1643901600.0,15.0,20.0,3.0,819.52
2.0,3351.0017,6416.64673,45.62,157.14,173.55,59.93,36.55,45.69,8.29,55.76,44.63,39.11,43.21,54.03,1644546600.0,2.0,30.0,4.0,-0.87
6.0,3329.4284,8340.79769,51.94,79.36,102.96,112.56,126.38,108.73,109.5,122.79,129.87,142.68,141.52,87.84,1644971400.0,0.0,30.0,2.0,32.21
9.0,3359.9419,10696.54549,-0.3,6.93,249.72,672.39,190.81,-0.3,14.48,153.15,598.31,79.13,276.95,318.02,1645033200.0,17.0,40.0,2.0,121.86
6.0,3329.4284,8340.79769,28.06,127.69,316.45,271.36,87.98,11.61,372.44,270.33,15.61,-0.3,70.38,411.25,1644881400.0,23.0,30.0,0.0,0.23
7.0,3360.5473,8816.23834,741.16,733.53,755.5,933.46,988.25,1109.1,1115.95,1133.47,990.98,1040.13,1203.13,1263.77,1644692400.0,19.0,0.0,5.0,906.87
4.0,3352.094,7366.14203,1375.26,1423.0,1298.98,878.42,906.8,1503.52,1382.9,403.36,-0.3,-0.3,-0.3,-0.3,1644684000.0,16.0,40.0,5.0,1501.46
9.0,3359.9419,10696.54549,-0.3,23.96,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644414600.0,13.0,50.0,2.0,-0.3
6.0,3329.4284,8340.79769,561.79,281.74,94.29,56.8,105.1,126.21,136.39,242.01,353.25,433.66,65.09,-0.3,1644012600.0,22.0,10.0,4.0,728.47
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.03,35.4,132.69,240.28,272.19,87.88,233.39,124.66,314.42,1644585000.0,13.0,10.0,4.0,81.83
8.0,3360.2992,9265.21442,64.24,72.24,92.9,81.75,142.16,135.09,206.52,200.72,127.05,149.05,88.05,78.66,1644096000.0,21.0,20.0,5.0,7.05
1.0,3349.8515,5939.23193,410.31,266.63,165.05,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644783000.0,20.0,10.0,6.0,215.66
4.0,3352.094,7366.14203,68.65,58.48,51.97,62.97,61.23,67.71,125.6,179.82,190.35,196.08,257.58,246.65,1644042000.0,6.0,20.0,5.0,117.15
3.0,3314.7797,6892.18395,995.81,997.76,742.46,948.48,1203.36,1158.47,447.27,290.71,1236.3,776.91,444.39,677.15,1644265200.0,20.0,20.0,0.0,967.89
6.0,3329.4284,8340.79769,246.08,423.19,730.81,854.39,728.82,356.44,298.85,771.79,700.12,638.93,527.96,203.81,1644871200.0,20.0,40.0,0.0,405.36
9.0,3359.9419,10696.54549,861.86,788.38,640.48,708.85,939.84,539.55,727.05,1019.95,720.16,726.46,501.8,496.63,1644517200.0,18.0,20.0,3.0,792.54
1.0,3349.8515,5939.23193,492.62,511.52,520.64,609.08,359.02,383.25,348.73,469.52,375.8,286.09,389.94,355.78,1644616800.0,22.0,0.0,4.0,492.2
10.0,3361.2616,11171.77916,674.42,561.06,169.19,308.62,772.98,504.59,794.78,297.6,770.83,265.41,1058.71,618.28,1643908200.0,17.0,10.0,3.0,431.87
10.0,3361.2616,11171.77916,243.9,137.46,68.24,16.12,205.03,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644376200.0,3.0,10.0,2.0,15.26
5.0,3355.342,7841.20175,311.93,346.27,294.65,263.9,228.5,211.95,173.69,124.62,90.5,-0.3,-0.3,-0.3,1644555000.0,4.0,50.0,4.0,269.67
3.0,3314.7797,6892.18395,1265.76,1234.4,1301.24,1343.5,1169.53,1252.99,1333.95,1323.06,1395.98,1439.41,1433.98,1360.71,1644735000.0,6.0,50.0,6.0,1267.31
5.0,3355.342,7841.20175,69.97,66.74,81.37,47.09,-0.3,14.97,31.89,-0.3,1.33,211.54,-0.3,-0.3,1645128600.0,20.0,10.0,3.0,95.62
10.0,3361.2616,11171.77916,144.01,180.56,51.64,34.75,-0.05,6.38,189.26,2.42,7.31,184.43,18.2,156.51,1644679200.0,15.0,20.0,5.0,438.42
9.0,3359.9419,10696.54549,-0.3,-0.3,-3.46,24.29,10.62,190.76,38.5,-0.3,-0.3,-0.3,-0.3,7.5,1645110000.0,15.0,0.0,3.0,70.17
9.0,3359.9419,10696.54549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644730800.0,5.0,40.0,6.0,0.0
6.0,3329.4284,8340.79769,34.85,175.59,255.13,111.61,17.67,-0.31,-0.3,-0.3,-0.3,-0.3,-2.33,31.13,1645191000.0,13.0,30.0,4.0,182.73
7.0,3360.5473,8816.23834,33.54,68.86,151.75,140.73,49.14,48.57,68.89,-0.3,-0.3,-0.3,-0.3,-0.3,1644352200.0,20.0,30.0,1.0,-0.32
1.0,3349.8515,5939.23193,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,27.35,5.56,0.0,0.0,0.0,0.0,1644080400.0,17.0,0.0,5.0,-0.3
3.0,3314.7797,6892.18395,114.42,99.47,8.15,-0.3,-0.3,-0.3,-0.3,23.33,139.96,148.41,121.39,325.32,1644889200.0,1.0,40.0,1.0,92.31
7.0,3360.5473,8816.23834,82.96,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644006600.0,20.0,30.0,4.0,402.69
7.0,3360.5473,8816.23834,356.46,445.88,485.36,431.26,411.74,419.98,458.06,492.75,372.7,402.82,488.54,394.01,1644569400.0,8.0,50.0,4.0,284.28
9.0,3359.9419,10696.54549,587.89,593.8,701.5,608.91,454.47,456.85,441.0,456.81,567.8,538.66,495.53,600.09,1644298800.0,5.0,40.0,1.0,647.29
9.0,3359.9419,10696.54549,784.31,838.96,869.64,672.92,714.59,698.82,658.92,436.76,477.5,390.84,319.37,311.21,1644792600.0,22.0,50.0,6.0,800.21
10.0,3361.2616,11171.77916,98.03,96.42,110.07,123.82,109.2,117.68,92.08,-0.3,-0.3,-0.3,-0.3,-0.3,1645182600.0,11.0,10.0,4.0,115.42
4.0,3352.094,7366.14203,286.85,322.14,317.22,305.44,253.16,260.59,242.0,217.97,246.15,293.69,259.48,206.89,1644055200.0,10.0,0.0,5.0,360.87
1.0,3349.8515,5939.23193,146.23,138.83,100.16,98.47,153.63,119.77,220.62,191.41,223.63,206.38,238.1,213.83,1644441600.0,21.0,20.0,2.0,119.95
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644414000.0,13.0,40.0,2.0,-0.3
6.0,3329.4284,8340.79769,183.38,187.45,124.82,116.9,227.63,251.92,-0.3,-0.31,-2.19,75.69,56.33,-0.3,1645132800.0,21.0,20.0,3.0,129.12
10.0,3361.2616,11171.77916,339.79,314.83,291.49,356.65,313.32,324.08,11.74,-0.3,-0.3,-0.3,-0.3,-0.3,1644205800.0,3.0,50.0,0.0,329.13
3.0,3314.7797,6892.18395,629.81,750.69,924.96,966.58,861.11,839.79,743.6,588.24,598.43,712.24,812.63,842.05,1645165800.0,6.0,30.0,4.0,585.31
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,26.89,0.0,1644898800.0,4.0,20.0,1.0,-0.3
6.0,3329.4284,8340.79769,1519.84,1521.05,1476.38,935.54,374.22,670.58,888.64,986.97,554.32,664.74,121.56,311.17,1644172800.0,18.0,40.0,6.0,1519.45
1.0,3349.8515,5939.23193,259.52,303.63,344.35,320.57,378.35,326.74,422.42,420.25,239.46,439.29,3.75,-0.3,1644109800.0,1.0,10.0,6.0,273.46
8.0,3360.2992,9265.21442,-0.3,-0.3,38.16,384.13,531.13,230.88,538.88,714.88,393.44,271.6,364.87,848.28,1644876600.0,22.0,10.0,0.0,-0.3
6.0,3329.4284,8340.79769,110.55,88.99,34.86,68.33,140.16,199.27,61.75,30.43,113.99,-0.3,-0.3,-0.3,1644353400.0,20.0,50.0,1.0,120.05
4.0,3352.094,7366.14203,619.58,416.52,321.42,367.41,445.27,409.31,431.03,477.39,346.29,365.61,434.8,592.01,1644454800.0,1.0,0.0,3.0,682.6
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,19.52,38.85,56.16,95.66,79.64,75.83,91.14,194.07,1643946600.0,3.0,50.0,4.0,-0.3
5.0,3355.342,7841.20175,626.63,692.95,542.55,447.7,497.24,421.94,316.76,291.54,345.51,507.02,539.21,509.84,1644574200.0,10.0,10.0,4.0,605.19
9.0,3359.9419,10696.54549,967.74,896.99,1003.53,950.5,841.39,797.29,772.51,734.81,802.82,968.32,977.25,1051.15,1644700200.0,21.0,10.0,5.0,983.64
8.0,3360.2992,9265.21442,778.27,588.1,572.97,389.11,514.58,769.52,439.94,1157.09,997.78,1030.17,1392.16,1182.08,1644163200.0,16.0,0.0,6.0,763.4
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-1.73,203.56,1018.8,-0.3,1645000200.0,8.0,30.0,2.0,-0.3
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,3.24,17.64,1645210800.0,19.0,0.0,4.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.31,-0.3,-2.07,92.26,56.73,43.67,173.86,148.49,199.11,270.06,1643980800.0,13.0,20.0,4.0,-0.3
7.0,3360.5473,8816.23834,498.66,508.12,568.98,629.85,587.19,613.1,679.86,614.75,453.77,366.7,335.69,468.43,1644301200.0,6.0,20.0,1.0,562.18
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-1.48,17.08,39.38,48.13,52.91,41.1,38.47,27.17,1644366600.0,0.0,30.0,2.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,40.61,110.17,99.66,122.59,160.04,1643857200.0,3.0,0.0,3.0,-0.3
3.0,3314.7797,6892.18395,-0.3,26.09,88.4,19.33,152.12,223.74,135.41,299.96,284.05,336.24,348.57,264.63,1643977800.0,12.0,30.0,4.0,-0.3
9.0,3359.9419,10696.54549,52.92,42.06,34.23,52.94,35.48,45.17,71.56,64.69,98.22,42.54,42.54,53.37,1644543600.0,1.0,40.0,4.0,43.02
5.0,3355.342,7841.20175,559.55,575.27,480.99,436.69,385.53,405.24,477.04,494.43,586.61,425.75,339.92,337.71,1644650400.0,7.0,20.0,5.0,489.12
7.0,3360.5473,8816.23834,-1.59,35.67,19.0,15.1,68.46,254.12,159.99,-0.3,-0.3,-0.3,20.53,84.21,1644887400.0,1.0,10.0,1.0,-0.09
1.0,3349.8515,5939.23193,-0.25,-0.3,-0.3,-0.3,-0.3,28.1,0.0,0.0,-0.09,15.15,144.84,83.05,1645111800.0,15.0,30.0,3.0,0.0
4.0,3352.094,7366.14203,137.39,108.61,94.37,147.27,53.45,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644925800.0,11.0,50.0,1.0,55.09
10.0,3361.2616,11171.77916,135.21,175.44,203.5,271.71,344.22,324.25,96.36,46.08,68.69,16.19,0.82,55.02,1645060800.0,1.0,20.0,3.0,565.81
4.0,3352.094,7366.14203,77.92,138.7,339.68,646.54,584.25,296.59,218.27,524.06,446.92,317.96,447.82,496.72,1643929200.0,23.0,0.0,3.0,73.09
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,27.69,923.25,-0.3,1645000200.0,8.0,30.0,2.0,-0.3
5.0,3355.342,7841.20175,118.05,128.1,114.54,110.38,121.23,134.46,145.89,147.6,91.05,94.69,126.93,134.12,1644969600.0,0.0,0.0,2.0,107.1
2.0,3351.0017,6416.64673,434.92,373.81,315.57,274.33,315.58,313.69,219.01,137.73,66.88,61.91,112.25,165.26,1644292200.0,3.0,50.0,1.0,504.07
