@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
7.0,3360.5473,8816.23834,-0.3,94.45,275.25,350.44,343.39,330.04,373.55,326.21,276.52,283.75,320.36,539.09,1642406400.0,8.0,0.0,0.0,-0.3
5.0,3355.342,7841.20175,133.48,109.64,154.53,173.4,185.45,160.22,206.47,159.26,228.74,212.45,288.82,346.95,1643342400.0,4.0,0.0,4.0,45.39
3.0,3314.7797,6892.18395,352.39,462.81,575.25,655.06,596.96,857.29,631.97,646.37,517.54,471.7,365.26,399.78,1642903200.0,2.0,0.0,6.0,129.22
9.0,3359.9419,10696.54549,4.28,-2.5,7.5,7.44,21.89,41.14,89.08,113.4,130.23,154.9,147.16,165.78,1643016600.0,9.0,30.0,0.0,-1.85
2.0,3351.0017,6416.64673,148.31,338.31,410.56,301.81,567.4,624.71,253.6,132.44,290.85,125.57,281.03,523.13,1642746000.0,6.0,20.0,4.0,538.86
9.0,3359.9419,10696.54549,641.39,1098.45,989.83,911.27,1068.35,1060.59,915.1,891.65,897.08,899.48,1171.69,1026.01,1643304000.0,17.0,20.0,3.0,830.05
10.0,3361.2616,11171.77916,34.3,19.68,0.71,8.66,90.01,113.51,61.51,-0.3,-0.3,-0.3,-0.3,-0.3,1643517000.0,4.0,30.0,6.0,24.94
7.0,3360.5473,8816.23834,1330.42,1270.22,1223.68,1133.62,1151.05,1024.28,1023.89,1043.67,1079.0,1016.68,1073.94,911.07,1643595000.0,2.0,10.0,0.0,1420.4
5.0,3355.342,7841.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643268600.0,7.0,30.0,3.0,0.0
6.0,3329.4284,8340.79769,460.93,401.92,372.41,467.65,319.26,359.13,345.41,352.12,334.44,406.18,424.7,502.0,1643439000.0,6.0,50.0,5.0,428.95
7.0,3360.5473,8816.23834,73.87,57.81,41.98,-0.26,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643277600.0,10.0,0.0,3.0,109.83
7.0,3360.5473,8816.23834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642560000.0,2.0,40.0,2.0,0.0
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643268600.0,7.0,30.0,3.0,-0.3
6.0,3329.4284,8340.79769,140.77,158.74,128.47,134.57,198.97,433.89,460.8,342.05,396.78,525.01,550.36,365.07,1643253000.0,3.0,10.0,3.0,56.91
5.0,3355.342,7841.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643140800.0,20.0,0.0,1.0,0.0
10.0,3361.2616,11171.77916,-0.3,-0.3,-1.98,14.29,50.79,116.87,197.9,152.58,149.97,135.94,132.45,230.12,1642839600.0,8.0,20.0,5.0,62.42
6.0,3329.4284,8340.79769,1045.39,910.54,730.26,740.3,914.3,767.58,978.56,692.42,877.12,696.33,780.61,584.06,1643467200.0,14.0,40.0,5.0,1055.44
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,320.59,600.11,706.84,712.42,516.38,649.07,488.76,570.53,819.14,1642619400.0,19.0,10.0,2.0,-0.3
1.0,3349.8515,5939.23193,1522.48,1524.33,1537.69,1527.79,1538.58,1543.58,1549.72,1549.62,1549.6,1549.74,1549.76,1549.84,1642557000.0,1.0,50.0,2.0,1514.44
7.0,3360.5473,8816.23834,524.82,450.62,368.69,547.09,716.05,731.9,572.66,654.9,483.11,736.09,586.59,624.78,1643320200.0,21.0,50.0,3.0,383.09
1.0,3349.8515,5939.23193,-0.3,-0.31,0.42,24.76,33.56,60.03,63.15,91.21,114.92,54.5,-0.3,-0.3,1643582400.0,22.0,40.0,6.0,-0.3
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642317000.0,7.0,10.0,6.0,-0.3
5.0,3355.342,7841.20175,259.86,223.41,209.79,307.71,343.1,369.41,171.11,153.91,185.2,350.25,488.8,122.82,1643245200.0,1.0,0.0,3.0,315.45
5.0,3355.342,7841.20175,1068.68,785.7,953.0,999.51,687.25,1153.84,869.66,586.19,570.04,603.21,541.64,580.87,1642867200.0,16.0,0.0,5.0,1101.68
10.0,3361.2616,11171.77916,965.98,894.72,912.25,896.99,810.35,824.3,989.19,1111.02,811.31,739.46,719.38,634.09,1642868400.0,16.0,20.0,5.0,793.46
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643268600.0,7.0,30.0,3.0,-0.3
3.0,3314.7797,6892.18395,-0.3,9.11,239.49,289.75,374.08,440.74,393.19,360.01,381.08,487.0,525.88,596.46,1642536600.0,20.0,10.0,1.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642475400.0,3.0,10.0,1.0,-0.3
2.0,3351.0017,6416.64673,255.58,599.62,878.35,1493.73,1409.87,1011.29,1302.16,1430.07,1520.46,1404.58,1281.57,1443.7,1643224200.0,19.0,10.0,2.0,109.76
3.0,3314.7797,6892.18395,1026.88,1148.33,1307.45,1239.34,1318.32,1194.65,1229.13,1333.58,994.17,1140.63,1186.77,919.39,1642880400.0,19.0,40.0,5.0,1142.84
7.0,3360.5473,8816.23834,790.66,745.8,1123.82,730.95,518.29,766.11,561.06,518.37,536.52,412.57,258.77,539.71,1642865400.0,15.0,30.0,5.0,930.8
7.0,3360.5473,8816.23834,267.25,584.62,1394.25,1373.47,1054.8,836.02,996.11,1459.76,1487.55,1398.61,1518.86,1064.27,1643223600.0,19.0,0.0,2.0,149.53
8.0,3360.2992,9265.21442,1388.21,1431.24,1224.56,1227.26,1462.4,1053.38,1383.4,1332.83,1269.02,1236.36,1143.58,1039.9,1643379000.0,14.0,10.0,4.0,1299.17
7.0,3360.5473,8816.23834,539.71,315.3,298.68,217.24,261.95,262.77,324.7,120.73,131.64,253.29,341.3,841.11,1642858800.0,13.0,40.0,5.0,258.77
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.39,8.4,25.78,45.42,74.87,72.36,70.78,1643625600.0,10.0,40.0,0.0,-0.3
7.0,3360.5473,8816.23834,387.29,300.39,392.74,300.0,181.71,156.14,89.53,75.5,67.28,78.04,93.58,199.14,1643155200.0,0.0,0.0,2.0,491.6
1.0,3349.8515,5939.23193,250.33,212.31,151.11,118.68,279.03,648.47,1307.83,1075.07,660.0,1408.63,1549.24,1549.66,1642855800.0,12.0,50.0,5.0,210.91
7.0,3360.5473,8816.23834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642563600.0,3.0,40.0,2.0,0.0
6.0,3329.4284,8340.79769,618.15,357.84,-0.3,-0.3,31.64,121.0,3.39,111.04,12.31,-0.33,12.08,-0.3,1642710000.0,20.0,20.0,3.0,403.22
5.0,3355.342,7841.20175,939.93,817.0,600.28,1077.6,600.16,1017.78,738.93,982.24,597.63,818.05,489.85,651.89,1643650800.0,17.0,40.0,0.0,1069.04
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.45,19.34,59.55,1642327200.0,10.0,0.0,6.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642482000.0,5.0,0.0,1.0,-0.3
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642501800.0,10.0,30.0,1.0,-0.3
1.0,3349.8515,5939.23193,1048.78,1063.14,1101.33,922.51,890.24,674.79,824.63,872.56,627.72,787.56,887.04,654.17,1642871400.0,17.0,10.0,5.0,1182.8
6.0,3329.4284,8340.79769,357.54,335.38,342.63,507.11,549.07,590.57,742.06,735.93,694.01,669.02,390.73,-0.3,1642533600.0,19.0,20.0,1.0,461.34
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643632200.0,12.0,30.0,0.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-1.96,15.64,97.86,138.42,130.64,150.65,176.02,1643347200.0,5.0,20.0,4.0,-0.3
5.0,3355.342,7841.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.78,335.67,334.89,278.53,346.84,1642411200.0,9.0,20.0,0.0,0.0
8.0,3360.2992,9265.21442,1342.16,1287.48,1448.85,1476.27,1413.25,1350.95,910.39,1299.17,1388.21,1431.24,1224.56,1227.26,1643383800.0,15.0,30.0,4.0,1188.09
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642521000.0,15.0,50.0,1.0,-0.3
4.0,3352.094,7366.14203,458.67,383.71,401.75,367.39,455.6,934.31,941.63,1190.23,1166.61,983.26,1079.74,1272.12,1643070600.0,0.0,30.0,1.0,455.98
8.0,3360.2992,9265.21442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643259600.0,5.0,0.0,3.0,0.0
6.0,3329.4284,8340.79769,631.68,670.36,662.47,663.94,628.8,548.14,586.99,550.27,408.38,426.07,328.99,515.36,1643075400.0,1.0,50.0,1.0,543.03
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642431000.0,14.0,50.0,0.0,-0.3
10.0,3361.2616,11171.77916,734.79,305.41,217.53,453.5,294.29,294.29,291.03,304.14,300.44,349.48,475.32,556.1,1642726200.0,0.0,50.0,4.0,536.42
6.0,3329.4284,8340.79769,1157.53,1301.17,1424.08,1339.77,1327.65,1476.59,1428.51,1328.92,1261.51,1063.31,995.51,1194.89,1643475000.0,16.0,50.0,5.0,1125.41
9.0,3359.9419,10696.54549,139.66,162.03,149.14,155.96,189.96,271.19,371.83,468.19,573.42,869.38,1206.53,1239.69,1643503200.0,0.0,40.0,6.0,192.13
3.0,3314.7797,6892.18395,949.63,832.49,987.62,782.73,806.55,736.26,916.71,843.82,974.62,1076.64,857.32,869.96,1643063400.0,22.0,30.0,0.0,1062.68
1.0,3349.8515,5939.23193,160.54,162.59,134.01,150.07,175.92,244.93,236.6,234.76,232.29,176.38,206.76,367.49,1643175600.0,5.0,40.0,2.0,166.5
8.0,3360.2992,9265.21442,418.88,618.87,950.98,1055.91,885.04,611.89,616.42,767.02,650.49,627.75,376.38,569.41,1642925400.0,8.0,10.0,6.0,502.11
1.0,3349.8515,5939.23193,1290.33,1473.12,1257.5,1376.92,1402.14,1219.22,1230.1,1232.64,1212.49,1009.1,498.38,418.88,1643377200.0,13.0,40.0,4.0,1326.04
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642449000.0,19.0,50.0,0.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642416600.0,10.0,50.0,0.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642443000.0,18.0,10.0,0.0,-0.3
9.0,3359.9419,10696.54549,1031.74,1161.64,1077.28,1075.38,1109.89,1147.54,1040.29,970.99,976.79,1026.73,1094.44,1263.62,1642399200.0,6.0,0.0,0.0,584.04
2.0,3351.0017,6416.64673,221.82,168.5,186.45,162.68,375.49,297.26,292.95,342.44,483.34,367.43,470.66,633.01,1643164200.0,2.0,30.0,2.0,195.26
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642612200.0,17.0,10.0,2.0,-0.3
3.0,3314.7797,6892.18395,570.62,525.27,575.95,616.94,618.06,641.99,581.84,608.74,568.9,620.4,660.37,680.67,1643080200.0,3.0,10.0,1.0,526.77
7.0,3360.5473,8816.23834,153.33,90.01,208.62,95.03,-0.3,-2.81,28.52,52.21,0.0,0.0,0.0,-0.64,1642340400.0,13.0,40.0,6.0,-2.55
7.0,3360.5473,8816.23834,430.35,377.52,440.05,428.17,405.74,379.11,378.29,420.22,442.29,424.59,460.53,511.75,1643085600.0,4.0,40.0,1.0,414.83
10.0,3361.2616,11171.77916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643137200.0,19.0,0.0,1.0,0.0
6.0,3329.4284,8340.79769,21.96,49.49,112.84,47.94,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,1643575800.0,20.0,50.0,6.0,204.28
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642681800.0,12.0,30.0,3.0,-0.3
8.0,3360.2992,9265.21442,308.19,519.15,105.45,189.18,58.32,30.41,92.86,-0.3,-0.3,-0.3,4.06,104.15,1642782600.0,16.0,30.0,4.0,-0.26
7.0,3360.5473,8816.23834,649.2,802.35,931.87,866.39,1059.59,600.61,463.47,727.29,681.27,412.09,353.76,223.81,1642977000.0,22.0,30.0,6.0,639.48
10.0,3361.2616,11171.77916,560.11,615.14,633.55,607.35,611.83,489.46,423.38,371.7,406.41,408.81,350.38,274.45,1643530200.0,8.0,10.0,6.0,431.07
9.0,3359.9419,10696.54549,776.76,825.58,956.4,1144.8,1318.23,1425.71,1452.81,1516.39,1519.48,1519.55,1519.82,1519.13,1643605800.0,5.0,10.0,0.0,743.69
8.0,3360.2992,9265.21442,259.23,458.77,301.97,301.97,290.89,311.08,299.9,349.3,516.43,658.92,578.08,459.5,1642725000.0,0.0,30.0,4.0,387.46
3.0,3314.7797,6892.18395,161.07,149.26,177.6,186.65,185.66,193.53,174.6,229.4,258.95,285.38,289.72,359.17,1643341200.0,3.0,40.0,4.0,134.55
7.0,3360.5473,8816.23834,587.35,833.16,910.55,742.07,563.86,687.97,547.68,542.84,398.14,350.48,342.56,538.61,1643107800.0,10.0,50.0,1.0,460.03
1.0,3349.8515,5939.23193,420.45,468.47,491.21,578.75,597.64,551.56,712.3,723.35,842.19,870.08,941.74,1021.53,1643613000.0,7.0,10.0,0.0,425.95
7.0,3360.5473,8816.23834,541.55,657.08,559.06,631.08,629.63,842.18,538.75,757.67,622.45,859.32,705.23,579.87,1643461800.0,13.0,10.0,5.0,801.48
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642633800.0,23.0,10.0,2.0,-0.3
10.0,3361.2616,11171.77916,844.95,222.83,209.27,306.25,349.11,538.73,606.11,570.83,802.99,702.11,679.16,694.56,1643206800.0,14.0,20.0,2.0,361.39
1.0,3349.8515,5939.23193,1402.37,1460.93,1464.9,1483.58,1364.75,1267.24,1405.2,1280.11,1230.84,1114.63,1205.79,1467.17,1642582800.0,9.0,0.0,2.0,1467.48
3.0,3314.7797,6892.18395,721.59,923.02,936.03,1026.88,1030.33,1049.93,1077.65,572.4,957.06,969.14,1010.09,790.38,1643490000.0,21.0,0.0,5.0,809.27
8.0,3360.2992,9265.21442,1069.13,985.17,879.55,874.24,859.87,863.84,847.18,802.73,749.38,902.59,1005.31,988.44,1642383600.0,1.0,40.0,0.0,1113.59
2.0,3351.0017,6416.64673,797.21,644.02,941.44,182.18,135.31,288.54,390.48,390.48,291.42,333.28,323.37,439.88,1642727400.0,1.0,10.0,4.0,1111.2
6.0,3329.4284,8340.79769,1301.09,1151.8,1022.78,922.27,865.41,759.21,689.27,627.61,641.57,828.35,922.18,821.28,1642576800.0,7.0,20.0,2.0,1519.93
10.0,3361.2616,11171.77916,1476.18,1451.6,1363.94,1489.16,1502.22,1097.76,866.71,418.38,921.07,462.24,233.38,290.86,1643418600.0,1.0,10.0,5.0,1140.4
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642558800.0,2.0,20.0,2.0,-0.3
1.0,3349.8515,5939.23193,881.25,1259.09,759.12,466.53,257.89,257.44,460.37,593.48,809.99,1305.28,1349.52,252.9,1642800000.0,21.0,20.0,4.0,737.76
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642621800.0,19.0,50.0,2.0,-0.3
2.0,3351.0017,6416.64673,-0.03,0.0,0.0,0.0,-0.3,-0.3,-0.1,0.0,0.0,-0.3,-0.3,-0.3,1643658600.0,19.0,50.0,0.0,0.0
10.0,3361.2616,11171.77916,343.14,434.73,364.07,233.88,428.47,76.01,226.46,161.24,-0.3,-0.3,0.06,23.12,1642347600.0,15.0,40.0,6.0,488.98
1.0,3349.8515,5939.23193,1547.88,1527.72,1532.32,1514.44,1522.48,1524.33,1537.69,1527.79,1538.58,1543.58,1549.72,1549.62,1642559400.0,2.0,30.0,2.0,1534.52
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642468200.0,1.0,10.0,1.0,-0.3
7.0,3360.5473,8816.23834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642554600.0,1.0,10.0,2.0,0.0
7.0,3360.5473,8816.23834,693.09,416.16,918.66,991.78,959.45,1436.84,1220.97,1371.51,1212.16,1243.76,1461.86,1278.59,1643388000.0,16.0,40.0,4.0,875.91
6.0,3329.4284,8340.79769,123.27,125.73,128.69,102.93,34.51,-0.33,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643280600.0,10.0,50.0,3.0,121.59
2.0,3351.0017,6416.64673,1458.7,1153.9,1332.98,1465.01,1519.47,1519.96,1407.93,457.59,234.48,277.73,197.98,244.05,1643053800.0,19.0,50.0,0.0,1363.69
7.0,3360.5473,8816.23834,516.65,767.72,888.82,693.42,758.45,801.48,541.55,657.08,559.06,631.08,629.63,842.18,1643465400.0,14.0,10.0,5.0,787.91
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,1.86,23.53,9.1,51.45,136.54,186.82,199.62,115.6,164.24,1643509200.0,2.0,20.0,6.0,-0.3
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643356800.0,8.0,0.0,4.0,-0.3
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642314000.0,6.0,20.0,6.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.32,-4.14,12.88,25.92,38.37,25.55,12.57,15.0,1642309800.0,5.0,10.0,6.0,-0.3
8.0,3360.2992,9265.21442,186.3,132.35,210.07,286.67,327.36,281.58,308.54,248.53,227.76,206.92,183.96,176.75,1643002200.0,5.0,30.0,0.0,180.62
5.0,3355.342,7841.20175,238.51,321.92,351.23,415.88,449.78,293.48,282.14,298.04,252.77,197.04,174.55,247.08,1643179200.0,6.0,40.0,2.0,236.4
3.0,3314.7797,6892.18395,1216.61,1438.13,1232.03,1078.15,1299.65,1158.5,1482.01,1369.64,1396.75,1243.4,1204.71,1200.4,1643381400.0,14.0,50.0,4.0,1237.62
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1642471200.0,2.0,0.0,1.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.33,2.51,28.57,8.52,11.52,20.86,45.46,71.68,61.96,1642305000.0,3.0,50.0,6.0,-0.3
4.0,3352.094,7366.14203,929.76,1099.13,814.39,1204.93,1158.3,1389.6,1174.61,1101.96,1463.08,1515.05,1520.08,1412.6,1643056800.0,20.0,40.0,0.0,792.21
7.0,3360.5473,8816.23834,974.91,1230.01,1434.02,1493.3,1428.79,1356.08,1447.89,1389.62,1387.64,1431.49,1404.94,1410.29,1643602800.0,4.0,20.0,0.0,905.97
