@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
4.0,3352.094,7366.14203,226.65,224.26,224.16,224.19,224.21,226.88,227.15,250.12,277.58,299.85,345.85,248.61,1653464400.0,7.0,40.0,2.0,224.48
7.0,3360.5473,8816.23834,814.42,644.25,376.77,594.27,631.2,504.16,372.23,157.54,92.98,-0.3,-0.3,-0.3,1654728000.0,22.0,40.0,2.0,862.55
1.0,3349.8515,5939.23193,663.35,590.4,436.92,329.67,278.28,307.21,312.03,283.38,260.93,292.31,245.95,103.09,1653601800.0,21.0,50.0,3.0,688.35
7.0,3360.5473,8816.23834,747.17,552.47,506.64,628.32,628.32,827.15,962.53,936.91,1118.1,955.09,764.32,802.12,1654084800.0,12.0,0.0,2.0,628.36
9.0,3359.9419,10696.54549,476.03,560.93,616.47,589.84,681.21,689.31,595.45,564.82,573.49,591.31,638.95,741.99,1654606800.0,13.0,0.0,1.0,512.81
7.0,3360.5473,8816.23834,1518.95,1518.34,1519.42,1519.16,1519.16,1519.59,1519.37,1517.77,1375.89,1100.21,1183.98,1287.49,1653882600.0,3.0,50.0,0.0,1519.35
10.0,3361.2616,11171.77916,25.67,141.19,167.52,150.92,187.58,95.28,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1653594000.0,19.0,40.0,3.0,-0.3
9.0,3359.9419,10696.54549,132.2,166.74,129.76,174.08,142.13,82.46,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1653593400.0,19.0,30.0,3.0,37.23
3.0,3314.7797,6892.18395,460.1,447.13,494.18,469.9,518.4,494.42,563.24,631.92,653.48,638.81,641.35,576.83,1654665000.0,5.0,10.0,2.0,398.75
7.0,3360.5473,8816.23834,1128.47,1517.41,1502.62,1515.65,1503.75,1514.7,1475.74,1362.09,1451.71,1370.06,1074.91,1346.2,1654510800.0,10.0,20.0,0.0,686.81
7.0,3360.5473,8816.23834,425.86,363.77,511.53,725.34,907.61,1305.0,1274.49,909.04,996.94,1032.91,1095.96,1306.54,1654425600.0,10.0,40.0,6.0,446.43
5.0,3355.342,7841.20175,217.69,238.61,220.9,170.78,99.92,150.17,190.7,102.94,99.24,101.56,71.83,108.57,1654176600.0,13.0,30.0,3.0,386.64
2.0,3351.0017,6416.64673,106.42,109.83,110.57,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654291800.0,21.0,30.0,4.0,61.46
7.0,3360.5473,8816.23834,257.16,256.06,370.3,431.71,330.88,378.79,466.59,466.98,494.14,557.09,697.61,523.75,1654199400.0,19.0,50.0,3.0,286.14
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,219.53,339.97,483.82,696.53,947.28,1251.06,1182.84,993.88,912.55,1654427400.0,11.0,10.0,6.0,-0.3
8.0,3360.2992,9265.21442,1515.6,1518.3,1512.62,1113.41,1023.64,204.02,-0.3,-0.3,-0.3,-0.3,-0.3,634.47,1653835200.0,14.0,40.0,6.0,1518.83
7.0,3360.5473,8816.23834,365.23,329.12,224.26,225.92,237.13,245.48,229.36,138.56,29.95,-0.3,-0.3,-0.3,1654225800.0,3.0,10.0,4.0,343.24
10.0,3361.2616,11171.77916,332.37,255.09,211.9,209.69,133.83,223.49,265.37,201.15,96.18,163.84,187.07,86.33,1653508200.0,19.0,50.0,2.0,259.76
10.0,3361.2616,11171.77916,224.41,224.47,224.47,224.38,208.9,222.66,201.6,189.75,155.81,153.44,145.45,170.03,1653451200.0,4.0,0.0,2.0,224.41
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654709400.0,17.0,30.0,2.0,-0.3
1.0,3349.8515,5939.23193,1472.19,1444.24,1436.73,1476.31,1493.0,1494.71,1507.36,1531.03,1529.92,1504.3,1479.36,1509.4,1654515600.0,11.0,40.0,0.0,1397.67
4.0,3352.094,7366.14203,279.78,361.64,289.99,241.09,227.52,227.59,224.34,243.25,188.83,114.02,63.44,79.36,1654254600.0,11.0,10.0,4.0,252.46
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,626.34,1074.64,1514.82,1519.4,1519.13,1519.55,1519.78,1653842400.0,16.0,40.0,6.0,-0.3
2.0,3351.0017,6416.64673,1253.48,1263.56,1229.55,1219.05,1148.15,1136.94,1137.25,1156.27,1139.09,1108.1,1121.69,1088.82,1654564800.0,1.0,20.0,1.0,1238.98
5.0,3355.342,7841.20175,140.94,178.49,195.94,176.62,234.84,276.8,371.94,393.11,309.96,338.99,244.4,245.9,1654630200.0,19.0,30.0,1.0,205.3
2.0,3351.0017,6416.64673,224.21,241.96,157.95,83.26,79.24,78.56,65.83,206.68,481.39,542.94,599.5,565.51,1654251000.0,10.0,10.0,4.0,227.09
6.0,3329.4284,8340.79769,925.34,866.16,810.91,572.27,445.8,289.83,186.33,160.49,135.69,110.0,422.21,1142.9,1653796800.0,4.0,0.0,6.0,962.38
5.0,3355.342,7841.20175,467.26,583.27,636.62,687.23,625.15,392.39,582.68,909.28,765.77,637.61,560.88,571.75,1654404600.0,4.0,50.0,6.0,678.39
3.0,3314.7797,6892.18395,186.76,238.43,203.53,176.5,175.9,104.11,72.45,63.03,78.84,58.21,24.17,159.14,1653640800.0,8.0,40.0,4.0,158.16
6.0,3329.4284,8340.79769,1494.54,1519.75,1488.47,1519.08,1520.15,1512.48,1520.09,1497.82,1381.49,1519.01,1376.67,1455.16,1653894600.0,7.0,10.0,0.0,1514.17
6.0,3329.4284,8340.79769,795.2,846.99,791.51,864.17,848.11,766.76,833.85,970.5,992.14,1052.35,1204.63,1108.69,1654746000.0,3.0,40.0,3.0,821.21
5.0,3355.342,7841.20175,207.06,226.18,192.22,202.0,168.3,98.85,59.31,73.93,77.41,59.21,132.23,242.67,1653641400.0,8.0,50.0,4.0,178.44
1.0,3349.8515,5939.23193,167.91,176.98,257.66,109.66,183.51,193.99,171.16,241.42,175.34,231.81,237.67,254.92,1654361400.0,16.0,50.0,5.0,355.67
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1653574800.0,14.0,20.0,3.0,-0.3
7.0,3360.5473,8816.23834,1406.27,1469.46,1372.4,1461.01,1278.98,1272.47,1385.15,1411.9,1358.46,1443.36,1427.68,1330.19,1653930000.0,17.0,0.0,0.0,1442.66
1.0,3349.8515,5939.23193,-1.72,64.26,81.33,121.43,149.42,33.08,110.2,324.89,533.38,579.05,601.09,1074.32,1654141200.0,3.0,40.0,3.0,-0.3
1.0,3349.8515,5939.23193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,1.68,7.61,31.89,1654692600.0,12.0,50.0,2.0,0.0
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-1.72,64.26,81.33,121.43,149.42,1654145400.0,4.0,50.0,3.0,-0.3
5.0,3355.342,7841.20175,1510.5,1228.05,1085.45,1310.52,1518.93,1494.91,1388.4,1145.11,1199.06,1098.62,1054.58,1041.44,1654043400.0,0.0,30.0,2.0,1519.79
2.0,3351.0017,6416.64673,1291.69,1247.68,1269.03,1358.06,1354.37,1299.24,1345.81,1359.7,1291.18,1336.83,1341.97,1390.63,1654057800.0,4.0,30.0,2.0,1269.18
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.64,4.04,5.45,14.0,8.51,76.34,118.82,1654333200.0,9.0,0.0,5.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,16.32,38.44,6.57,17.14,19.0,-0.3,-0.3,-0.3,1654389000.0,0.0,30.0,6.0,387.37
5.0,3355.342,7841.20175,542.77,493.83,550.89,612.3,827.15,756.46,667.19,546.13,525.92,636.13,792.56,644.27,1654189800.0,17.0,10.0,3.0,451.38
3.0,3314.7797,6892.18395,1505.21,1520.22,1520.04,1460.97,1394.15,1369.08,1356.19,1314.56,1258.51,1300.92,1197.23,976.25,1653965400.0,2.0,50.0,1.0,1435.83
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.32,-0.32,-3.35,6.45,7.71,48.55,47.08,42.86,1654217400.0,0.0,50.0,4.0,-0.3
10.0,3361.2616,11171.77916,1520.03,1519.26,1519.6,1520.07,1518.63,1473.19,1376.33,1394.87,1425.25,1496.03,1389.52,1335.42,1653814200.0,8.0,50.0,6.0,1518.0
7.0,3360.5473,8816.23834,-0.3,-0.3,26.38,767.13,1119.5,911.31,608.5,477.58,434.44,461.15,599.6,698.88,1653987000.0,8.0,50.0,1.0,-0.3
2.0,3351.0017,6416.64673,5.26,28.73,65.1,121.44,229.06,230.86,311.81,285.76,238.94,291.26,321.69,337.19,1654767000.0,9.0,30.0,3.0,-2.68
7.0,3360.5473,8816.23834,56.82,617.3,1074.29,1101.96,1089.18,1068.28,1105.84,1234.32,1361.07,1405.23,1430.16,1386.82,1653791400.0,2.0,30.0,6.0,93.68
8.0,3360.2992,9265.21442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654308600.0,2.0,10.0,5.0,0.0
7.0,3360.5473,8816.23834,394.7,481.18,513.96,496.8,567.92,580.06,552.12,455.56,562.64,557.02,463.89,426.95,1653607200.0,23.0,20.0,3.0,357.26
1.0,3349.8515,5939.23193,474.86,568.45,609.91,640.21,594.04,600.49,538.01,562.66,517.93,544.04,682.74,713.27,1654540800.0,18.0,40.0,0.0,587.94
9.0,3359.9419,10696.54549,12.13,23.07,13.94,12.4,39.0,67.31,65.77,84.23,120.52,91.7,141.7,142.83,1653687000.0,21.0,30.0,4.0,9.03
10.0,3361.2616,11171.77916,1106.51,1177.75,1268.75,1406.94,1315.35,1209.06,1221.91,1091.43,1110.77,1089.73,1130.29,1213.64,1654042200.0,0.0,10.0,2.0,1229.86
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,225.24,296.06,-0.3,-0.3,-0.3,-0.3,-0.3,1653546600.0,6.0,30.0,3.0,173.15
9.0,3359.9419,10696.54549,224.43,224.14,224.56,224.39,224.14,225.07,224.37,240.44,245.69,263.59,249.58,224.37,1654443600.0,15.0,40.0,6.0,227.18
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,2.22,1654104600.0,17.0,30.0,2.0,-0.3
10.0,3361.2616,11171.77916,239.48,283.1,281.66,286.25,273.0,258.9,252.8,259.09,235.38,210.16,192.71,191.96,1653621600.0,3.0,20.0,4.0,166.07
3.0,3314.7797,6892.18395,1519.4,1519.24,1454.98,1503.02,1481.43,1291.71,1157.17,1165.31,1395.15,1215.5,1080.22,1059.37,1653807600.0,7.0,0.0,6.0,1497.55
1.0,3349.8515,5939.23193,6.46,16.43,11.22,21.81,31.25,90.21,153.57,150.25,165.68,122.07,104.31,137.08,1654213800.0,23.0,50.0,3.0,-1.23
9.0,3359.9419,10696.54549,315.47,322.93,405.78,411.09,493.87,299.4,-0.3,-0.3,17.08,116.52,46.25,-0.3,1654206600.0,21.0,50.0,3.0,351.69
7.0,3360.5473,8816.23834,704.04,424.64,407.77,577.96,642.28,627.88,691.68,659.49,644.24,698.74,619.84,646.48,1654191000.0,17.0,30.0,3.0,536.32
2.0,3351.0017,6416.64673,-0.3,-2.11,48.98,45.6,7.25,89.71,93.92,197.68,153.28,270.54,405.55,407.02,1654272600.0,16.0,10.0,4.0,-0.3
10.0,3361.2616,11171.77916,35.36,50.24,97.93,132.37,133.6,112.05,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654293600.0,22.0,0.0,4.0,44.82
10.0,3361.2616,11171.77916,479.28,541.72,556.65,609.6,462.29,448.87,582.75,408.41,468.24,545.45,160.92,-0.3,1654805400.0,20.0,10.0,3.0,393.33
4.0,3352.094,7366.14203,110.21,138.44,146.34,113.4,-0.31,-0.33,-0.3,-0.33,-0.3,-0.3,-0.3,-0.3,1654150800.0,6.0,20.0,3.0,283.66
6.0,3329.4284,8340.79769,85.66,14.27,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654774200.0,11.0,30.0,3.0,34.57
1.0,3349.8515,5939.23193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653573000.0,13.0,50.0,3.0,0.0
7.0,3360.5473,8816.23834,168.94,116.29,249.66,215.61,100.97,129.61,197.61,194.46,170.96,200.89,153.2,227.57,1654360800.0,16.0,40.0,5.0,109.55
3.0,3314.7797,6892.18395,629.22,591.75,672.85,612.74,673.99,590.75,494.83,475.61,385.24,335.63,349.21,214.95,1654183800.0,15.0,30.0,3.0,507.75
6.0,3329.4284,8340.79769,177.82,224.21,224.27,252.77,231.02,205.99,149.11,157.49,143.99,137.68,120.76,120.42,1654153200.0,7.0,0.0,3.0,132.37
4.0,3352.094,7366.14203,648.07,369.18,683.85,595.56,51.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654727400.0,22.0,30.0,2.0,763.82
7.0,3360.5473,8816.23834,171.5,130.05,196.0,180.56,95.94,20.75,132.03,123.3,58.77,409.19,142.16,56.93,1653505800.0,19.0,10.0,2.0,227.59
1.0,3349.8515,5939.23193,316.3,303.62,466.49,534.6,526.19,520.29,438.55,597.64,735.23,771.3,743.76,792.94,1654266600.0,14.0,30.0,4.0,242.42
2.0,3351.0017,6416.64673,-0.3,-0.3,16.11,207.3,253.69,120.93,229.02,169.99,132.99,232.09,236.63,267.22,1654362600.0,17.0,10.0,5.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,0.41,-1.23,-1.23,6.46,16.43,11.22,21.81,31.25,90.21,1654217400.0,0.0,50.0,4.0,-0.3
10.0,3361.2616,11171.77916,1500.49,1519.85,1519.85,1519.85,1519.85,1519.65,1519.82,1519.78,1517.92,1498.21,1518.14,1519.85,1653975600.0,5.0,40.0,1.0,1393.06
7.0,3360.5473,8816.23834,446.43,425.86,363.77,511.53,725.34,907.61,1305.0,1274.49,909.04,996.94,1032.91,1095.96,1654426200.0,10.0,50.0,6.0,348.97
9.0,3359.9419,10696.54549,474.21,163.94,-0.3,-0.3,-0.3,-0.3,-0.3,222.01,402.82,-0.3,-0.3,-0.3,1653547800.0,6.0,50.0,3.0,308.34
4.0,3352.094,7366.14203,9.1,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,9.16,21.55,1653656400.0,13.0,0.0,4.0,121.25
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1653703200.0,2.0,0.0,5.0,-0.3
5.0,3355.342,7841.20175,113.59,123.87,76.88,74.44,87.28,183.69,96.64,105.84,119.12,28.52,0.0,0.0,1654347000.0,12.0,50.0,5.0,122.17
8.0,3360.2992,9265.21442,71.66,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,147.22,239.0,252.28,223.17,1653558000.0,9.0,40.0,3.0,80.45
8.0,3360.2992,9265.21442,536.21,586.25,540.81,426.58,439.0,477.05,551.97,530.82,641.61,493.99,387.43,358.94,1654246800.0,9.0,0.0,4.0,380.14
1.0,3349.8515,5939.23193,59.42,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654723200.0,21.0,20.0,2.0,237.01
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654701000.0,15.0,10.0,2.0,-0.3
9.0,3359.9419,10696.54549,1519.4,1519.36,1519.87,1519.4,1519.49,1519.55,1519.92,1517.72,1519.79,1519.77,1479.41,1510.43,1654482600.0,2.0,30.0,0.0,1519.68
9.0,3359.9419,10696.54549,1519.36,1519.87,1519.4,1519.49,1519.55,1519.92,1517.72,1519.79,1519.77,1479.41,1510.43,1519.67,1654482000.0,2.0,20.0,0.0,1519.4
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,105.87,224.37,252.3,246.05,244.63,272.21,248.51,1654436400.0,13.0,40.0,6.0,-0.3
5.0,3355.342,7841.20175,-0.31,-1.57,4.94,25.24,55.07,164.51,39.76,44.3,82.44,108.79,164.16,168.95,1653520200.0,23.0,10.0,2.0,-0.3
3.0,3314.7797,6892.18395,130.75,129.16,279.23,20.31,207.68,44.58,185.77,162.0,144.38,159.76,132.74,214.32,1654353000.0,14.0,30.0,5.0,160.18
7.0,3360.5473,8816.23834,595.62,589.43,554.12,581.05,638.62,613.29,606.58,499.61,493.86,383.95,234.31,293.72,1654659600.0,3.0,40.0,2.0,615.18
8.0,3360.2992,9265.21442,423.37,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654526400.0,14.0,40.0,0.0,955.46
6.0,3329.4284,8340.79769,281.72,247.02,298.52,357.7,428.76,220.81,469.48,567.21,601.93,358.43,247.35,145.66,1653751200.0,15.0,20.0,5.0,203.32
8.0,3360.2992,9265.21442,224.18,224.42,225.92,224.21,224.16,224.09,224.16,226.94,225.61,236.0,263.52,270.28,1653465600.0,8.0,0.0,2.0,224.2
1.0,3349.8515,5939.23193,366.26,395.57,422.91,449.97,444.66,539.64,600.23,671.44,706.73,788.26,669.33,833.09,1654091400.0,13.0,50.0,2.0,277.91
4.0,3352.094,7366.14203,890.38,1054.74,934.65,835.2,645.8,752.28,541.9,582.2,44.94,86.51,621.63,704.67,1654029000.0,20.0,30.0,1.0,856.57
9.0,3359.9419,10696.54549,1518.39,1517.47,1516.98,1516.98,1519.22,1509.49,1171.31,1292.55,1213.86,1166.87,1163.68,1098.99,1653856800.0,20.0,40.0,6.0,1517.05
6.0,3329.4284,8340.79769,95.37,373.38,416.84,490.48,528.09,452.73,432.84,562.2,460.13,351.94,410.63,421.6,1653444600.0,2.0,10.0,2.0,122.14
3.0,3314.7797,6892.18395,522.59,446.56,432.0,632.14,955.62,1112.91,1120.7,1082.39,995.93,850.37,873.7,973.02,1654593600.0,9.0,20.0,1.0,546.4
9.0,3359.9419,10696.54549,200.44,221.89,221.33,207.24,218.74,223.97,203.99,188.52,207.5,150.89,109.22,108.62,1654153200.0,7.0,0.0,3.0,126.73
9.0,3359.9419,10696.54549,1085.25,1253.94,1236.71,1201.57,1200.31,1213.86,1215.59,1296.6,1248.39,1193.9,1140.13,1141.22,1654473600.0,0.0,0.0,0.0,825.41
1.0,3349.8515,5939.23193,1278.18,1457.33,1497.75,1390.85,1290.99,1232.26,1275.63,1051.44,912.03,1084.82,1293.78,1272.36,1653804000.0,6.0,0.0,6.0,1487.43
3.0,3314.7797,6892.18395,389.66,349.83,341.22,316.93,271.98,418.16,487.62,295.36,171.36,113.42,7.33,4.66,1653749400.0,14.0,50.0,5.0,216.26
2.0,3351.0017,6416.64673,-0.3,16.11,207.3,253.69,120.93,229.02,169.99,132.99,232.09,236.63,267.22,288.87,1654362000.0,17.0,0.0,5.0,-0.3
7.0,3360.5473,8816.23834,649.67,542.48,406.99,594.15,803.47,1061.69,1187.2,1134.71,1075.17,889.49,689.3,779.82,1654594800.0,9.0,40.0,1.0,533.58
8.0,3360.2992,9265.21442,1519.81,885.21,1325.73,1518.74,1518.63,1517.45,1517.78,1518.17,1408.62,1262.15,1223.26,1193.95,1654474800.0,0.0,20.0,0.0,1519.29
8.0,3360.2992,9265.21442,486.47,703.88,1108.19,781.97,198.44,549.7,571.0,912.71,737.93,386.33,493.57,769.15,1653438600.0,0.0,30.0,2.0,348.57
6.0,3329.4284,8340.79769,80.35,72.66,633.24,668.31,609.34,585.52,593.09,495.93,631.18,688.09,-0.3,-0.3,1654024200.0,19.0,10.0,1.0,676.59
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.04,81.74,8.45,1654279800.0,18.0,10.0,4.0,-0.3
5.0,3355.342,7841.20175,107.16,103.44,132.99,161.66,136.05,129.61,122.11,96.78,95.09,110.76,128.07,154.95,1654645200.0,23.0,40.0,1.0,130.06
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,85.45,229.95,132.73,-0.3,-0.3,1654133400.0,1.0,30.0,3.0,-0.3
3.0,3314.7797,6892.18395,89.14,87.33,81.9,95.54,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654774800.0,11.0,40.0,3.0,148.78
7.0,3360.5473,8816.23834,180.97,32.2,37.69,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1654108200.0,18.0,30.0,2.0,155.13
4.0,3352.094,7366.14203,599.67,646.75,673.83,437.51,741.95,1034.41,886.58,729.13,706.13,705.82,686.29,546.42,1654403400.0,4.0,30.0,6.0,589.94
