@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
4.0,3352.094,7366.14203,1199.15,1369.98,1355.12,1279.9,1344.32,1380.22,1260.65,1295.85,1277.52,1390.87,1454.32,1477.39,1644736800.0,7.0,20.0,6.0,1177.99
10.0,3361.2616,11171.77916,1197.62,1349.98,1438.38,1372.84,1452.68,1459.61,1423.3,1125.02,891.57,817.85,948.8,1181.63,1644744000.0,9.0,20.0,6.0,1322.87
7.0,3360.5473,8816.23834,-0.32,38.1,66.0,112.33,140.44,200.09,291.84,239.31,282.47,360.75,408.35,538.6,1643718600.0,12.0,30.0,1.0,-0.18
10.0,3361.2616,11171.77916,406.41,408.81,350.38,274.45,226.25,222.26,203.9,103.04,100.52,35.9,27.65,0.28,1643525400.0,6.0,50.0,6.0,371.7
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644236400.0,12.0,20.0,0.0,-0.3
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.98,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644079800.0,16.0,50.0,5.0,-0.3
1.0,3349.8515,5939.23193,1357.59,782.19,124.45,0.0,16.91,162.53,167.99,50.38,139.83,152.14,121.68,231.07,1644680400.0,15.0,40.0,5.0,1532.59
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.39,17.83,94.69,110.31,80.47,55.39,111.77,78.99,1644099000.0,22.0,10.0,5.0,-0.3
3.0,3314.7797,6892.18395,1310.42,967.22,964.87,664.11,833.95,728.49,887.22,737.88,639.3,529.18,1274.48,1314.94,1644190200.0,23.0,30.0,6.0,891.63
5.0,3355.342,7841.20175,421.94,316.76,291.54,345.51,507.02,539.21,509.84,496.56,494.77,489.01,528.73,477.18,1644571200.0,9.0,20.0,4.0,497.24
10.0,3361.2616,11171.77916,-0.3,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,12.87,-0.19,-0.3,-0.3,1643955000.0,6.0,10.0,4.0,-0.3
8.0,3360.2992,9265.21442,72.36,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644335400.0,15.0,50.0,1.0,16.34
7.0,3360.5473,8816.23834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,1644370800.0,1.0,40.0,2.0,0.0
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.34,36.2,1644370200.0,1.0,30.0,2.0,-0.3
3.0,3314.7797,6892.18395,633.63,692.15,579.28,667.22,894.39,455.35,505.27,536.72,328.4,577.86,295.02,394.1,1644252600.0,16.0,50.0,0.0,526.68
5.0,3355.342,7841.20175,50.39,12.36,44.48,225.11,233.32,142.21,103.55,72.15,148.17,235.34,365.07,251.03,1643754000.0,22.0,20.0,1.0,26.79
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,6.82,35.28,-0.31,-0.3,1643871000.0,6.0,50.0,3.0,-0.3
2.0,3351.0017,6416.64673,712.97,586.65,617.2,617.59,719.69,541.8,730.29,641.36,736.9,385.88,543.68,513.71,1644301800.0,6.0,30.0,1.0,672.32
5.0,3355.342,7841.20175,534.04,622.41,686.97,747.07,696.73,716.73,561.61,449.19,649.54,813.85,812.32,760.33,1644840600.0,12.0,10.0,0.0,636.66
4.0,3352.094,7366.14203,1459.91,1459.87,1402.29,1432.47,1286.48,1381.62,1318.62,1472.53,1516.1,1497.9,1479.04,1508.58,1644821400.0,6.0,50.0,0.0,1520.05
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644421800.0,15.0,50.0,2.0,-0.3
7.0,3360.5473,8816.23834,608.23,684.84,636.8,661.48,529.53,770.5,768.82,624.3,538.12,516.28,494.39,518.0,1643711400.0,10.0,30.0,1.0,538.6
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-1.64,66.51,62.47,225.42,110.97,104.81,1644217800.0,7.0,10.0,0.0,-0.3
9.0,3359.9419,10696.54549,17.72,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,19.52,38.85,1643950200.0,4.0,50.0,4.0,-0.3
3.0,3314.7797,6892.18395,60.15,135.78,161.36,51.86,72.18,3.35,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644088800.0,19.0,20.0,5.0,-0.82
9.0,3359.9419,10696.54549,79.03,150.44,48.83,-0.3,16.61,32.42,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643992800.0,16.0,40.0,4.0,58.78
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,2.02,71.68,-0.3,-0.3,4.03,-4.86,287.31,1643559000.0,16.0,10.0,6.0,26.7
1.0,3349.8515,5939.23193,1412.5,1506.09,1549.61,1549.88,1507.44,1525.67,1491.22,1517.03,1498.15,1416.52,1410.17,1267.69,1644812400.0,4.0,20.0,0.0,1484.99
8.0,3360.2992,9265.21442,1012.3,1091.3,812.95,1021.7,659.08,1094.64,1056.82,1241.05,1216.3,1210.08,989.75,984.59,1643659800.0,20.0,10.0,0.0,809.69
2.0,3351.0017,6416.64673,209.93,134.73,210.74,207.23,294.25,85.72,4.88,1.37,30.49,-0.3,-0.3,-0.3,1644434400.0,19.0,20.0,2.0,278.4
3.0,3314.7797,6892.18395,138.61,145.76,130.47,116.05,71.6,56.02,57.15,77.63,73.29,69.34,65.53,104.97,1643969400.0,10.0,10.0,4.0,213.78
7.0,3360.5473,8816.23834,115.43,91.94,146.69,399.36,491.84,526.37,553.04,588.33,708.4,605.28,594.06,695.68,1644034200.0,4.0,10.0,5.0,197.04
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.95,19.0,35.64,1644370200.0,1.0,30.0,2.0,-0.3
9.0,3359.9419,10696.54549,266.59,183.23,174.43,202.99,201.95,216.2,185.87,182.23,155.33,119.31,123.61,125.23,1644051000.0,8.0,50.0,5.0,210.32
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643790000.0,8.0,20.0,2.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.32,-0.28,44.19,122.46,131.0,157.61,1643510400.0,2.0,40.0,6.0,-0.3
9.0,3359.9419,10696.54549,140.11,185.71,178.62,190.64,208.52,210.69,263.66,356.69,379.13,401.95,400.91,441.23,1643618400.0,8.0,40.0,0.0,70.54
9.0,3359.9419,10696.54549,83.67,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.98,-0.3,-0.3,-0.3,1644083400.0,17.0,50.0,5.0,86.11
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644330600.0,14.0,30.0,1.0,-0.3
4.0,3352.094,7366.14203,506.1,447.98,553.54,473.21,555.71,531.66,601.2,668.29,402.38,440.97,331.2,360.87,1644062400.0,12.0,0.0,5.0,652.51
4.0,3352.094,7366.14203,811.01,693.45,799.62,1076.92,1116.5,1154.65,1345.65,1112.18,1273.99,1411.73,1416.75,1398.89,1644160800.0,15.0,20.0,6.0,812.34
3.0,3314.7797,6892.18395,981.29,1162.23,888.45,892.84,871.48,899.7,1056.82,788.64,800.38,753.36,994.84,627.25,1643653200.0,18.0,20.0,0.0,1018.14
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,64.83,74.26,112.58,183.13,261.34,291.2,222.15,243.05,296.06,1643543400.0,11.0,50.0,6.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643764200.0,1.0,10.0,2.0,-0.3
9.0,3359.9419,10696.54549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643911200.0,18.0,0.0,3.0,0.0
9.0,3359.9419,10696.54549,203.72,223.21,272.96,348.74,379.93,435.49,471.2,397.51,342.14,239.56,220.19,206.22,1644470400.0,5.0,20.0,3.0,228.95
4.0,3352.094,7366.14203,856.24,752.64,1018.22,680.73,860.38,915.64,592.81,603.13,586.96,666.18,299.69,974.37,1644516600.0,18.0,10.0,3.0,811.49
8.0,3360.2992,9265.21442,744.01,980.09,940.98,709.97,809.59,1127.56,1296.64,1145.5,230.58,245.03,660.5,208.25,1644267000.0,20.0,50.0,0.0,838.13
5.0,3355.342,7841.20175,401.91,630.59,606.8,538.87,472.65,623.38,447.84,507.96,561.13,605.14,898.68,589.68,1644597000.0,16.0,30.0,4.0,395.64
2.0,3351.0017,6416.64673,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.22,1643668800.0,22.0,40.0,0.0,-0.3
3.0,3314.7797,6892.18395,530.17,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1.39,99.31,131.17,89.97,1644681000.0,15.0,50.0,5.0,1064.62
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.32,-0.31,-0.3,-0.3,-0.3,-0.3,-0.3,-0.32,1644538200.0,0.0,10.0,4.0,-0.3
8.0,3360.2992,9265.21442,1519.65,1519.45,1519.54,1519.69,1519.6,1519.47,1519.95,1519.72,1271.53,209.92,399.52,663.56,1644175800.0,19.0,30.0,6.0,1519.56
2.0,3351.0017,6416.64673,21.09,279.58,595.69,588.46,529.47,427.76,96.82,15.97,311.13,90.95,266.82,740.24,1643830200.0,19.0,30.0,2.0,12.89
6.0,3329.4284,8340.79769,612.39,445.99,310.96,333.26,310.15,313.12,264.8,265.23,249.35,288.12,376.2,387.84,1644474600.0,6.0,30.0,3.0,634.16
8.0,3360.2992,9265.21442,917.59,803.56,766.76,781.47,872.08,1010.82,1100.8,1244.49,1175.76,1073.81,1077.43,1296.63,1644693000.0,19.0,10.0,5.0,945.78
7.0,3360.5473,8816.23834,449.08,644.91,587.07,467.98,329.12,294.89,215.59,408.99,348.5,294.15,400.23,325.69,1644456600.0,1.0,30.0,3.0,371.08
5.0,3355.342,7841.20175,64.99,-0.3,-2.72,32.37,-0.3,43.0,122.95,83.5,97.73,208.09,103.63,-0.3,1643744400.0,19.0,40.0,1.0,-1.85
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643798400.0,10.0,40.0,2.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644381600.0,4.0,40.0,2.0,-0.3
8.0,3360.2992,9265.21442,1519.67,1519.94,1478.86,1358.0,1514.43,1519.56,1519.65,1519.45,1519.54,1519.69,1519.6,1519.47,1644179400.0,20.0,30.0,6.0,1519.01
6.0,3329.4284,8340.79769,573.18,449.5,385.03,355.65,386.29,433.35,375.61,294.66,259.26,253.4,187.61,-0.3,1643527800.0,7.0,30.0,6.0,592.97
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643630400.0,12.0,0.0,0.0,-0.3
9.0,3359.9419,10696.54549,564.06,917.46,670.2,576.46,479.24,300.54,335.01,393.4,625.42,530.8,357.26,412.55,1644616200.0,21.0,50.0,4.0,632.48
7.0,3360.5473,8816.23834,0.0,0.0,0.0,-0.27,30.05,205.34,49.72,98.33,-1.08,29.09,26.97,18.31,1644123000.0,4.0,50.0,6.0,0.0
4.0,3352.094,7366.14203,204.25,453.67,543.42,792.41,736.95,357.04,389.07,863.47,648.59,663.83,638.84,171.27,1644871200.0,20.0,40.0,0.0,325.0
10.0,3361.2616,11171.77916,70.57,135.71,38.83,-0.3,54.26,157.21,203.12,332.81,301.59,320.69,524.04,474.23,1644582600.0,12.0,30.0,4.0,-0.4
4.0,3352.094,7366.14203,571.49,381.77,418.84,541.43,547.4,431.11,425.95,737.43,879.43,685.52,150.3,477.84,1644595800.0,16.0,10.0,4.0,648.32
7.0,3360.5473,8816.23834,755.5,933.46,988.25,1109.1,1115.95,1133.47,990.98,1040.13,1203.13,1263.77,1195.76,1502.71,1644691200.0,18.0,40.0,5.0,733.53
9.0,3359.9419,10696.54549,-0.3,14.36,162.98,55.75,9.62,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644121200.0,4.0,20.0,6.0,-0.3
2.0,3351.0017,6416.64673,27.64,79.35,24.54,-0.3,-0.3,-0.3,-0.3,-0.3,-0.32,12.99,63.75,97.22,1644537000.0,23.0,50.0,3.0,39.15
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,0.38,131.64,-0.3,-0.3,-0.3,-0.3,1644201600.0,2.0,40.0,0.0,-0.3
9.0,3359.9419,10696.54549,48.83,-0.3,16.61,32.42,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643991600.0,16.0,20.0,4.0,150.44
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,27.1,202.58,101.89,200.33,138.89,127.13,1644859200.0,17.0,20.0,0.0,-0.3
2.0,3351.0017,6416.64673,744.54,631.64,349.72,931.82,1318.44,1365.62,1451.01,1382.35,1512.35,1510.72,1508.54,1519.6,1644187200.0,22.0,40.0,6.0,657.18
4.0,3352.094,7366.14203,18.26,50.84,100.98,41.09,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1643514600.0,3.0,50.0,6.0,-2.09
7.0,3360.5473,8816.23834,1519.6,1519.08,1520.06,1519.42,1413.52,1325.24,1495.64,1519.41,1519.39,1519.48,1519.26,1519.55,1644180600.0,20.0,50.0,6.0,1430.01
10.0,3361.2616,11171.77916,1458.98,1456.92,1408.05,1393.95,1465.56,1288.69,1381.79,1371.49,1378.69,1322.87,1197.62,1349.98,1644750000.0,11.0,0.0,6.0,1441.86
4.0,3352.094,7366.14203,-0.3,7.41,18.15,162.53,7.78,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1644000000.0,18.0,40.0,4.0,-0.3
