@RELATION ssl_data

@ATTRIBUTE turbid REAL
@ATTRIBUTE lat REAL
@ATTRIBUTE long REAL
@ATTRIBUTE patv_1 REAL
@ATTRIBUTE patv_2 REAL
@ATTRIBUTE patv_3 REAL
@ATTRIBUTE patv_4 REAL
@ATTRIBUTE patv_5 REAL
@ATTRIBUTE patv_6 REAL
@ATTRIBUTE patv_7 REAL
@ATTRIBUTE patv_8 REAL
@ATTRIBUTE patv_9 REAL
@ATTRIBUTE patv_10 REAL
@ATTRIBUTE patv_11 REAL
@ATTRIBUTE patv_12 REAL
@ATTRIBUTE date_ts REAL
@ATTRIBUTE hour REAL
@ATTRIBUTE minute REAL
@ATTRIBUTE dayofweek REAL
@ATTRIBUTE patv_target_1 REAL

@DATA
5.0,3355.342,7841.20175,117.65,167.5,161.36,160.3,138.41,115.4,114.3,141.83,127.1,117.41,132.42,132.87,1660432200.0,23.0,10.0,5.0,100.22
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660735800.0,11.0,30.0,2.0,0.0
7.0,3360.5473,8816.23834,960.87,1154.0,1113.23,1159.49,1138.12,1197.95,1157.04,1072.36,1095.27,1161.04,1215.42,1124.83,1659610200.0,10.0,50.0,3.0,885.52
3.0,3314.7797,6892.18395,451.57,602.56,391.77,466.34,586.42,540.37,566.61,519.99,414.63,365.68,358.63,475.45,1660044000.0,11.0,20.0,1.0,412.09
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660710000.0,4.0,20.0,2.0,-0.3
2.0,3351.0017,6416.64673,402.58,378.43,475.68,611.15,766.88,805.03,951.28,1120.73,761.08,925.25,794.91,634.18,1660155600.0,18.0,20.0,2.0,339.63
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,10.25,28.21,13.44,15.46,29.93,41.46,1660338600.0,21.0,10.0,4.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.31,-2.01,32.24,59.16,47.27,68.16,91.2,77.83,1659804000.0,16.0,40.0,5.0,-0.3
1.0,3349.8515,5939.23193,498.17,461.91,410.75,469.37,409.88,401.29,373.11,365.01,305.71,343.35,313.8,299.24,1660065000.0,17.0,10.0,1.0,570.27
8.0,3360.2992,9265.21442,8.74,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660218600.0,11.0,50.0,3.0,66.13
6.0,3329.4284,8340.79769,458.3,317.24,-0.3,54.64,315.39,142.76,79.21,133.01,151.83,186.67,228.94,210.1,1660475400.0,11.0,10.0,6.0,516.2
7.0,3360.5473,8816.23834,958.6,945.85,906.03,979.19,1066.68,1117.82,1254.56,1191.22,1175.91,1195.11,1220.27,838.85,1660020000.0,4.0,40.0,1.0,921.34
4.0,3352.094,7366.14203,125.28,141.05,143.94,147.55,153.48,146.52,142.78,132.08,153.32,169.81,142.09,138.08,1659841800.0,3.0,10.0,6.0,119.96
1.0,3349.8515,5939.23193,876.1,916.11,912.17,949.74,936.45,1042.94,875.71,928.64,1010.01,930.99,943.44,1067.8,1659711600.0,15.0,0.0,4.0,827.49
1.0,3349.8515,5939.23193,1519.16,1518.32,1518.75,1519.14,1518.65,1518.7,1516.69,1519.02,1519.58,1519.43,1519.82,1520.0,1660518000.0,23.0,0.0,6.0,1519.35
10.0,3361.2616,11171.77916,713.71,597.74,543.32,629.56,553.17,677.6,850.51,889.33,831.45,895.88,972.85,1028.58,1659664200.0,1.0,50.0,4.0,726.2
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,26.42,49.47,51.1,51.18,63.13,64.74,1659849000.0,5.0,10.0,6.0,-0.3
8.0,3360.2992,9265.21442,6.7,8.59,4.6,7.46,17.15,25.26,12.72,47.58,66.93,77.03,102.95,150.22,1660943400.0,21.0,10.0,4.0,0.25
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660203000.0,7.0,30.0,3.0,-0.3
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659938400.0,6.0,0.0,0.0,-0.3
7.0,3360.5473,8816.23834,1519.36,1519.13,1519.49,1519.47,1519.48,1519.06,1514.82,1519.03,1519.14,1519.14,1519.48,1519.77,1660518000.0,23.0,0.0,6.0,1519.41
6.0,3329.4284,8340.79769,-0.3,-1.37,30.63,41.42,59.41,130.26,154.98,192.15,205.65,201.18,143.36,154.02,1660189800.0,3.0,50.0,3.0,-0.3
2.0,3351.0017,6416.64673,720.92,863.4,922.61,711.61,476.89,613.86,886.65,1091.91,1179.64,1402.44,1350.97,1229.92,1659662400.0,1.0,20.0,4.0,666.34
5.0,3355.342,7841.20175,554.33,604.93,568.98,546.62,608.45,745.9,759.77,770.26,772.02,884.73,790.4,893.19,1659625800.0,15.0,10.0,3.0,507.31
4.0,3352.094,7366.14203,512.65,574.64,701.76,770.84,783.89,796.76,632.57,600.03,676.2,706.91,694.35,726.1,1659758400.0,4.0,0.0,5.0,529.41
10.0,3361.2616,11171.77916,204.12,184.59,165.15,157.35,145.75,148.87,198.33,214.56,178.43,220.31,180.59,167.93,1659893400.0,17.0,30.0,6.0,195.72
4.0,3352.094,7366.14203,25.76,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659945000.0,7.0,50.0,0.0,173.03
5.0,3355.342,7841.20175,-2.99,13.82,26.08,37.83,56.06,87.72,74.12,60.59,64.89,81.55,96.57,138.06,1659803400.0,16.0,30.0,5.0,-0.23
2.0,3351.0017,6416.64673,312.27,266.58,276.4,272.74,235.97,223.27,215.43,152.22,184.05,207.96,167.92,217.76,1660588200.0,18.0,30.0,0.0,288.25
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660752000.0,16.0,0.0,2.0,-0.3
6.0,3329.4284,8340.79769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660758000.0,17.0,40.0,2.0,0.0
7.0,3360.5473,8816.23834,514.82,563.2,471.26,510.16,411.9,419.71,394.37,382.58,957.94,1300.47,1342.36,1279.23,1659673800.0,4.0,30.0,4.0,507.63
8.0,3360.2992,9265.21442,182.13,207.68,233.26,244.32,263.91,259.85,267.54,274.14,307.89,308.73,283.93,340.97,1660057200.0,15.0,0.0,1.0,170.48
5.0,3355.342,7841.20175,101.58,56.74,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659879000.0,13.0,30.0,6.0,173.09
6.0,3329.4284,8340.79769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660794000.0,3.0,40.0,3.0,0.0
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-2.59,3.54,-1.67,8.59,9.55,1660686000.0,21.0,40.0,1.0,-0.3
8.0,3360.2992,9265.21442,147.05,156.43,149.64,143.95,137.13,124.41,135.69,132.72,150.39,174.93,185.73,166.55,1659828000.0,23.0,20.0,5.0,164.04
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0.4,9.09,26.2,40.81,34.1,1660291800.0,8.0,10.0,4.0,-0.3
4.0,3352.094,7366.14203,110.11,107.74,91.56,132.88,237.0,293.64,290.66,314.95,347.44,302.93,247.15,202.39,1659957600.0,11.0,20.0,0.0,112.48
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-1.74,27.39,51.06,53.6,23.07,41.42,44.4,43.42,48.46,1659967800.0,14.0,10.0,0.0,-0.3
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660759200.0,18.0,0.0,2.0,-0.3
10.0,3361.2616,11171.77916,257.3,245.3,247.48,261.02,267.47,278.72,264.42,238.83,243.36,251.69,236.19,273.27,1660627800.0,5.0,30.0,1.0,284.31
4.0,3352.094,7366.14203,165.94,168.32,177.61,162.15,193.24,213.02,235.67,213.09,185.59,249.49,266.25,267.41,1660584000.0,17.0,20.0,0.0,206.52
6.0,3329.4284,8340.79769,275.4,239.17,459.12,363.88,575.79,504.16,581.04,846.68,905.83,1083.99,711.48,896.25,1660158600.0,19.0,10.0,2.0,282.38
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659865800.0,9.0,50.0,6.0,-0.3
7.0,3360.5473,8816.23834,35.99,-0.3,-0.3,-0.3,-0.3,-1.72,26.81,3.84,-0.3,-0.3,-0.3,-0.3,1660114800.0,7.0,0.0,2.0,119.33
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660827000.0,12.0,50.0,3.0,-0.3
1.0,3349.8515,5939.23193,312.08,325.8,326.17,353.63,380.95,421.76,385.04,361.57,424.65,442.54,483.55,563.48,1659631800.0,16.0,50.0,3.0,262.38
7.0,3360.5473,8816.23834,357.95,363.6,399.24,455.99,499.37,524.88,536.57,564.61,574.51,587.13,539.66,469.06,1659994200.0,21.0,30.0,0.0,389.72
6.0,3329.4284,8340.79769,602.09,592.77,628.43,638.62,639.42,559.72,482.4,444.09,330.82,223.46,161.73,162.82,1659991200.0,20.0,40.0,0.0,573.44
2.0,3351.0017,6416.64673,202.36,173.99,125.72,129.7,152.52,9.74,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659945600.0,8.0,0.0,0.0,138.11
3.0,3314.7797,6892.18395,1130.93,1043.16,761.95,875.1,972.67,699.41,459.12,578.85,619.55,687.03,866.66,802.65,1660075800.0,20.0,10.0,1.0,1397.71
8.0,3360.2992,9265.21442,99.59,111.64,126.9,149.79,240.28,186.52,145.32,154.28,103.07,147.48,147.37,114.15,1660423200.0,20.0,40.0,5.0,129.88
4.0,3352.094,7366.14203,1516.69,1354.23,1137.1,1348.61,1442.31,1427.52,1446.92,1478.95,1387.79,1472.65,1509.47,1365.21,1660504200.0,19.0,10.0,6.0,1520.32
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660201800.0,7.0,10.0,3.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.46,34.03,52.82,92.55,93.46,95.94,118.75,1660348200.0,23.0,50.0,4.0,-0.3
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659927000.0,2.0,50.0,0.0,-0.3
8.0,3360.2992,9265.21442,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660299000.0,10.0,10.0,4.0,-0.3
6.0,3329.4284,8340.79769,269.3,289.39,245.73,208.81,196.54,175.61,118.69,-0.31,-0.31,-0.33,-0.3,-0.3,1659815400.0,19.0,50.0,5.0,222.66
1.0,3349.8515,5939.23193,-3.9,-2.0,-0.45,5.62,0.9,17.38,20.99,42.18,143.1,168.02,205.63,261.96,1660944000.0,21.0,20.0,4.0,-0.32
1.0,3349.8515,5939.23193,156.02,125.66,153.47,127.91,92.39,70.37,75.59,114.14,191.07,211.92,156.08,129.64,1659950400.0,9.0,20.0,0.0,196.37
2.0,3351.0017,6416.64673,145.77,305.62,320.87,400.04,485.73,494.0,495.82,451.27,384.01,383.33,520.8,446.5,1659782400.0,10.0,40.0,5.0,-0.3
1.0,3349.8515,5939.23193,253.7,229.2,198.72,252.88,267.76,184.36,160.04,191.25,178.97,232.39,135.46,208.59,1659887400.0,15.0,50.0,6.0,233.5
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660868400.0,0.0,20.0,4.0,-0.3
1.0,3349.8515,5939.23193,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660669200.0,17.0,0.0,1.0,-0.3
7.0,3360.5473,8816.23834,529.59,503.98,562.82,595.65,893.76,867.84,736.0,737.93,821.83,728.98,644.86,618.54,1660037400.0,9.0,30.0,1.0,560.95
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660226400.0,14.0,0.0,3.0,-0.3
5.0,3355.342,7841.20175,129.83,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-2.99,13.82,1659809400.0,18.0,10.0,5.0,123.46
5.0,3355.342,7841.20175,87.3,124.65,59.1,47.6,92.07,114.17,169.0,73.97,92.64,70.77,56.25,99.3,1660129200.0,11.0,0.0,2.0,56.29
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.32,1660352400.0,1.0,0.0,5.0,-0.3
1.0,3349.8515,5939.23193,1158.63,1268.66,1279.72,1250.44,1159.38,1121.7,1052.02,991.14,1022.89,924.71,894.0,708.15,1659601200.0,8.0,20.0,3.0,1099.16
9.0,3359.9419,10696.54549,327.81,334.57,333.58,376.54,370.56,458.51,507.34,509.21,392.13,520.24,611.93,596.84,1660576200.0,15.0,10.0,0.0,355.44
6.0,3329.4284,8340.79769,1144.17,1284.34,1231.38,1096.68,1099.94,1163.8,1301.1,1180.16,1079.37,1146.41,1194.44,1198.72,1659607800.0,10.0,10.0,3.0,1213.76
3.0,3314.7797,6892.18395,138.42,212.72,262.93,293.69,309.7,305.34,350.29,402.45,361.88,378.22,382.52,331.78,1659633000.0,17.0,10.0,3.0,158.83
7.0,3360.5473,8816.23834,344.71,330.38,230.62,233.45,235.36,233.31,262.8,282.1,240.79,237.08,220.86,194.37,1660591800.0,19.0,30.0,0.0,347.82
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660756800.0,17.0,20.0,2.0,-0.3
3.0,3314.7797,6892.18395,367.9,437.36,580.11,552.07,584.83,520.73,610.01,659.22,649.52,826.55,865.13,739.66,1659726000.0,19.0,0.0,4.0,370.92
6.0,3329.4284,8340.79769,1062.68,1129.48,1183.11,984.94,875.69,1287.06,1069.98,1123.97,1100.94,1012.57,965.13,932.49,1659686400.0,8.0,0.0,4.0,1306.31
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660784400.0,1.0,0.0,3.0,-0.3
3.0,3314.7797,6892.18395,51.53,41.28,73.18,56.48,69.42,74.69,77.12,85.83,119.58,134.73,164.73,178.72,1659800400.0,15.0,40.0,5.0,41.23
3.0,3314.7797,6892.18395,186.33,178.55,138.45,114.04,94.79,94.11,120.16,159.04,153.73,163.97,179.07,198.61,1660637400.0,8.0,10.0,1.0,180.62
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659942600.0,7.0,10.0,0.0,-0.3
6.0,3329.4284,8340.79769,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.31,1660397400.0,13.0,30.0,5.0,-0.3
3.0,3314.7797,6892.18395,334.05,411.46,463.13,412.09,451.57,602.56,391.77,466.34,586.42,540.37,566.61,519.99,1660046400.0,12.0,0.0,1.0,286.76
10.0,3361.2616,11171.77916,278.72,264.42,238.83,243.36,251.69,236.19,273.27,245.88,228.89,233.67,206.09,260.29,1660624800.0,4.0,40.0,1.0,267.47
9.0,3359.9419,10696.54549,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,45.51,1660396800.0,13.0,20.0,5.0,-0.3
8.0,3360.2992,9265.21442,288.17,247.43,270.54,321.8,362.17,372.4,351.78,371.27,386.19,377.12,364.03,241.99,1659645600.0,20.0,40.0,3.0,328.82
2.0,3351.0017,6416.64673,311.83,482.17,339.63,402.58,378.43,475.68,611.15,766.88,805.03,951.28,1120.73,761.08,1660157400.0,18.0,50.0,2.0,200.0
6.0,3329.4284,8340.79769,154.28,156.41,162.71,206.54,213.64,240.06,294.87,318.1,396.02,427.23,438.52,254.06,1660457400.0,6.0,10.0,6.0,125.77
7.0,3360.5473,8816.23834,508.69,449.56,418.49,405.63,407.58,361.43,358.47,361.3,380.5,332.24,310.54,317.95,1660599600.0,21.0,40.0,0.0,569.19
5.0,3355.342,7841.20175,489.53,411.99,387.04,500.43,580.09,522.02,574.27,528.89,468.23,610.46,957.68,852.88,1660041000.0,10.0,30.0,1.0,541.01
4.0,3352.094,7366.14203,175.13,236.58,144.81,205.52,321.82,279.43,299.5,232.51,313.84,194.25,204.05,182.33,1660418400.0,19.0,20.0,5.0,141.2
1.0,3349.8515,5939.23193,436.37,398.08,387.37,374.62,347.66,362.66,340.48,368.47,354.16,402.29,456.06,381.89,1660596600.0,20.0,50.0,0.0,445.48
4.0,3352.094,7366.14203,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660696200.0,0.0,30.0,2.0,-0.3
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-4.23,-0.77,-1.39,11.44,1660948200.0,22.0,30.0,4.0,-0.3
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660871400.0,1.0,10.0,4.0,-0.3
8.0,3360.2992,9265.21442,560.51,560.45,506.86,370.2,353.01,435.63,437.61,349.11,520.62,479.68,454.6,393.34,1660149600.0,16.0,40.0,2.0,833.73
4.0,3352.094,7366.14203,113.12,158.26,140.89,164.53,191.79,132.68,147.09,139.9,150.09,202.7,210.37,166.14,1660186800.0,3.0,0.0,3.0,30.86
3.0,3314.7797,6892.18395,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660798800.0,5.0,0.0,3.0,-0.3
8.0,3360.2992,9265.21442,1169.02,1130.86,1114.0,1153.82,1223.18,1182.03,910.51,798.62,864.34,881.37,882.22,733.65,1659703800.0,12.0,50.0,4.0,1235.25
5.0,3355.342,7841.20175,-0.34,-1.58,40.83,127.23,178.52,172.13,143.76,90.32,92.22,134.67,59.5,78.08,1659911400.0,22.0,30.0,6.0,-0.3
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660878000.0,3.0,0.0,4.0,-0.3
8.0,3360.2992,9265.21442,127.3,126.38,125.1,115.87,153.01,228.39,225.51,207.9,271.34,304.89,365.83,417.11,1660173600.0,23.0,20.0,2.0,151.86
10.0,3361.2616,11171.77916,1519.65,1519.83,1519.54,1519.62,1519.44,1519.92,1519.68,1519.61,1519.47,1519.88,1519.66,1519.8,1660530600.0,2.0,30.0,0.0,1519.76
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660662600.0,15.0,10.0,1.0,-0.3
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660763400.0,19.0,10.0,2.0,-0.3
3.0,3314.7797,6892.18395,338.37,263.19,238.05,217.68,245.74,251.61,241.04,271.33,249.75,179.6,201.42,121.11,1660450200.0,4.0,10.0,6.0,395.5
1.0,3349.8515,5939.23193,606.63,551.93,482.76,404.0,379.8,365.89,364.07,337.74,382.29,482.4,488.71,438.51,1659649200.0,21.0,40.0,3.0,661.53
4.0,3352.094,7366.14203,356.08,374.92,353.88,434.61,293.93,274.5,309.6,309.59,297.23,295.8,319.92,308.53,1659643200.0,20.0,0.0,3.0,368.0
4.0,3352.094,7366.14203,1075.56,1010.87,1084.57,1091.99,1098.8,904.18,900.65,984.72,1100.06,1102.72,1180.7,1192.14,1659709200.0,14.0,20.0,4.0,985.12
5.0,3355.342,7841.20175,218.93,224.47,222.59,278.08,286.14,250.02,206.73,198.56,178.46,161.66,114.05,125.66,1659817200.0,20.0,20.0,5.0,198.19
10.0,3361.2616,11171.77916,1067.25,1174.24,1035.1,1148.07,1075.98,971.74,1143.93,1316.31,1377.93,1413.22,1412.28,1514.59,1660097400.0,2.0,10.0,2.0,812.22
6.0,3329.4284,8340.79769,83.0,109.07,120.05,95.77,140.72,160.59,194.4,237.07,198.83,237.33,255.64,316.75,1660852200.0,19.0,50.0,3.0,56.25
1.0,3349.8515,5939.23193,86.9,11.11,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660266600.0,1.0,10.0,4.0,70.14
10.0,3361.2616,11171.77916,392.53,434.26,448.75,439.31,416.87,441.45,431.53,531.71,536.14,466.67,447.23,362.11,1659993000.0,21.0,10.0,0.0,381.66
10.0,3361.2616,11171.77916,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660765200.0,19.0,40.0,2.0,-0.3
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660726800.0,9.0,0.0,2.0,-0.3
7.0,3360.5473,8816.23834,-0.3,-0.3,-0.3,-0.3,-0.3,-0.29,5.36,65.83,98.02,104.98,60.4,77.6,1660393800.0,12.0,30.0,5.0,-0.3
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660726200.0,8.0,50.0,2.0,-0.3
4.0,3352.094,7366.14203,14.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1659856200.0,7.0,10.0,6.0,55.85
2.0,3351.0017,6416.64673,-0.3,-0.3,-0.3,-0.3,-0.31,-0.31,-0.32,-0.3,-0.31,-0.32,-0.33,-0.32,1660801800.0,5.0,50.0,3.0,-0.3
8.0,3360.2992,9265.21442,509.34,444.45,396.54,401.78,422.52,475.12,523.82,514.75,534.07,567.47,579.13,584.9,1659995400.0,21.0,50.0,0.0,564.48
8.0,3360.2992,9265.21442,217.13,141.99,188.8,244.01,220.33,248.48,238.24,233.81,224.38,186.84,206.32,213.42,1659897600.0,18.0,40.0,6.0,172.43
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,1660690200.0,22.0,50.0,1.0,-0.3
4.0,3352.094,7366.14203,354.91,351.84,348.36,294.25,297.21,291.11,233.88,226.66,196.49,189.34,219.76,237.12,1660062600.0,16.0,30.0,1.0,378.5
1.0,3349.8515,5939.23193,1125.68,1154.64,1252.52,1240.39,1205.56,1234.5,1200.4,1190.85,1094.97,1020.58,1041.3,1099.16,1659608400.0,10.0,20.0,3.0,1166.51
9.0,3359.9419,10696.54549,24.88,93.45,137.54,203.0,427.9,515.64,499.22,495.9,544.83,653.88,841.8,1114.49,1660104000.0,4.0,0.0,2.0,10.46
5.0,3355.342,7841.20175,77.01,116.37,133.83,117.45,122.41,126.49,115.46,113.76,116.3,121.47,84.4,32.87,1660344000.0,22.0,40.0,4.0,47.72
8.0,3360.2992,9265.21442,250.2,275.69,333.0,384.25,370.66,153.82,135.82,197.45,183.41,164.64,198.64,219.95,1660453800.0,5.0,10.0,6.0,257.52
7.0,3360.5473,8816.23834,1519.77,1519.7,1519.58,1519.4,1519.31,1518.18,1519.22,1518.8,1519.63,1518.76,1519.41,1511.55,1660511400.0,21.0,10.0,6.0,1519.48
1.0,3349.8515,5939.23193,700.21,639.9,642.02,587.79,566.59,587.83,536.79,519.18,484.89,445.48,436.37,398.08,1660602600.0,22.0,30.0,0.0,745.17
1.0,3349.8515,5939.23193,252.6,162.79,163.27,68.2,91.36,101.6,85.06,65.78,21.6,16.83,29.31,21.81,1660443000.0,2.0,10.0,6.0,198.87
5.0,3355.342,7841.20175,-0.3,-0.3,-0.3,-0.3,-0.31,-0.32,-0.3,-0.3,-0.33,-0.31,-0.3,-0.3,1660360800.0,3.0,20.0,5.0,-0.3
